,Activos,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA
2341,1,1015668,0,2,16,4,1,2,8,62,0,2,43,9,0
2342,1,1015668,0,3,16,4,1,2,8,62,0,2,43,9,0
2343,1,1015668,0,1,16,4,1,2,8,62,0,2,43,9,0
2344,1,1015668,0,4,15,1,1,2,8,62,0,0,43,9,0
2345,0,1015668,0,4,5,12,0,2,8,62,0,0,43,9,0
2346,1,1015668,0,4,16,4,1,2,8,62,0,2,43,9,0
2347,1,1015668,0,3,22,20,1,2,8,62,0,2,43,9,0
2348,1,1015669,0,2,11,6,1,1,2,32,0,0,49,9,0
2349,1,1015669,0,4,20,43,1,1,2,32,0,2,49,9,0
2350,1,1015669,0,3,9,36,1,1,2,32,0,1,49,9,0
2351,1,1015669,0,3,20,43,1,1,2,32,0,2,49,9,0
2352,1,1015669,0,4,16,4,1,1,2,32,0,2,49,9,0
2353,1,1015669,0,4,28,18,0,1,2,32,0,0,49,9,0
2354,1,1015669,0,2,20,43,1,1,2,32,0,2,49,9,0
2355,1,1015669,0,2,9,36,1,1,2,32,0,1,49,9,0
2356,1,1015669,0,3,16,4,1,1,2,32,0,2,49,9,0
2357,1,1015669,0,4,22,20,1,1,2,32,0,2,49,9,0
2358,1,1015669,0,1,18,42,1,1,2,32,0,2,49,9,0
2359,1,1015669,0,3,20,43,1,1,2,32,0,2,49,9,0
2360,1,1015669,0,4,16,4,1,1,2,32,0,2,49,9,0
2361,1,1015669,0,3,22,20,1,1,2,32,0,2,49,9,0
2362,1,1015670,0,1,16,4,1,1,4,17,0,2,36,9,0
2363,1,1015671,0,2,24,21,1,1,2,38,0,2,30,9,0
2364,1,1015671,0,2,5,12,0,1,2,38,0,0,30,9,0
2365,1,1015671,0,2,15,1,1,1,2,38,0,0,30,9,0
2366,1,1015671,0,2,37,31,1,1,2,38,0,2,30,9,0
2367,1,1015671,0,2,5,12,0,1,2,26,0,0,30,9,0
2368,1,1015671,0,2,9,36,1,1,2,38,0,1,30,9,0
2369,1,1015671,0,2,16,4,1,1,2,38,0,2,30,9,0
2370,1,1015671,0,1,37,31,1,1,2,38,0,2,30,9,0
2371,1,1015671,0,1,16,4,1,1,2,38,0,2,30,9,0
2372,1,1015671,0,2,22,20,1,1,2,38,0,2,30,9,0
2373,1,1015672,0,1,22,20,1,2,8,75,0,2,32,9,0
2374,1,1015673,0,5,8,38,1,1,4,30,0,1,31,9,0
2375,1,1015673,0,1,22,20,1,1,4,23,0,2,31,9,0
2376,1,1015673,0,5,5,12,0,1,4,31,0,0,31,9,0
2377,1,1015673,0,5,8,38,1,1,4,23,0,1,31,9,0
2378,1,1015673,0,3,22,20,1,1,4,14,0,2,31,9,0
2379,1,1015673,0,4,16,4,1,1,4,14,0,2,31,9,0
2380,1,1015673,0,2,22,20,1,1,4,14,0,2,31,9,0
2381,1,1015673,0,3,22,20,1,1,4,14,0,2,31,9,0
2382,1,1015673,0,5,5,12,0,1,4,23,0,0,31,9,0
2383,1,1015673,0,2,22,20,1,1,4,14,0,2,31,9,0
2384,1,1015674,0,1,22,20,1,2,7,10,0,2,27,9,0
2385,1,1015674,0,2,16,4,1,1,3,10,0,2,27,9,0
2386,1,1015674,0,4,5,12,0,1,3,10,0,0,27,9,0
2387,1,1015674,0,4,8,38,1,1,3,10,0,1,27,9,0
2388,1,1015674,0,3,22,20,1,1,3,10,0,2,27,9,0
2389,1,1015675,0,1,22,20,1,1,2,38,0,2,40,9,0
2390,1,1015675,0,2,18,42,1,1,2,10,0,2,40,9,0
2391,1,1015676,0,1,22,20,1,1,4,14,0,2,53,9,0
2392,1,1015676,0,2,29,41,1,1,4,33,0,1,53,9,0
2393,1,1015676,0,2,5,12,0,1,4,33,0,0,53,9,0
2394,1,1015676,0,2,7,13,0,1,4,33,0,0,53,9,0
2395,1,1015677,0,2,22,20,1,1,4,31,0,2,37,9,0
2396,1,1015677,0,3,9,36,1,1,4,31,0,1,37,9,0
2397,1,1015677,0,2,16,4,1,1,4,31,0,2,37,9,0
2398,1,1015677,0,4,22,20,1,1,4,31,0,2,37,9,0
2399,1,1015677,0,1,8,38,1,1,4,23,0,1,37,9,0
2400,1,1015677,0,3,22,20,1,1,4,31,0,2,37,9,0
2401,1,1015678,0,1,37,31,1,1,2,26,0,2,31,9,0
2402,1,1015679,0,3,22,20,1,1,2,31,0,2,28,9,0
2403,1,1015679,0,4,20,43,1,1,2,31,0,2,28,9,0
2404,1,1015679,0,5,20,43,1,1,2,31,0,2,28,9,0
2405,1,1015679,0,4,22,20,1,1,2,31,0,2,28,9,0
2406,1,1015679,0,5,5,12,0,1,2,31,0,0,28,9,0
2407,1,1015679,0,1,22,20,1,1,2,31,0,2,28,9,0
2408,1,1015679,0,4,11,6,1,1,2,31,0,0,28,9,0
2409,1,1015679,0,5,22,20,1,1,2,31,0,2,28,9,0
2410,1,1015679,0,1,41,25,1,1,2,31,0,2,28,9,0
2411,1,1015679,0,2,41,25,1,1,2,31,0,2,28,9,0
2412,1,1015679,0,2,22,20,1,1,2,31,0,2,28,9,0
2413,1,1015680,1,3,5,12,0,1,9,14,0,0,38,9,0
2414,1,1015680,1,3,8,38,1,1,9,14,0,1,38,9,0
2415,1,1015680,1,2,8,38,1,1,9,14,0,1,38,9,0
2416,1,1015680,1,3,9,36,1,1,9,14,0,1,38,9,0
2417,1,1015680,1,1,8,38,1,1,9,31,0,1,38,9,0
2418,1,1015681,1,3,5,12,0,1,2,38,0,0,33,9,0
2419,1,1015681,1,3,40,28,0,1,2,38,0,0,33,9,0
2420,1,1015681,1,2,16,4,1,1,2,38,0,2,33,9,0
2421,1,1015681,1,1,37,31,1,1,2,38,0,2,33,9,0
2422,1,1015681,1,2,37,31,1,1,2,38,0,2,33,9,0
2423,1,1015681,1,3,15,1,1,1,2,38,0,0,33,9,0
2424,1,1015681,1,1,16,4,1,1,2,38,0,2,33,9,0
2425,1,1015681,1,2,18,42,1,1,2,38,0,2,33,9,0
2426,1,1015681,1,3,18,42,1,1,2,38,0,2,33,9,0
2427,1,1015682,1,1,16,4,1,1,9,38,0,2,48,9,0
2428,1,1015683,0,2,16,4,1,1,2,31,0,2,30,9,0
2429,1,1015683,0,1,8,38,1,1,2,31,0,1,30,9,0
2430,1,1015684,0,2,38,14,1,1,2,30,0,2,38,9,0
2431,1,1015684,0,2,40,28,0,1,2,30,0,0,38,9,0
2432,1,1015684,0,2,29,41,1,1,2,30,0,1,38,9,0
2433,1,1015684,0,2,46,30,0,1,2,30,0,0,38,9,0
2434,1,1015684,0,1,29,41,1,1,2,30,0,1,38,9,0
2435,1,1015684,0,1,20,43,1,1,2,30,0,2,38,9,0
2436,1,1015684,0,2,20,43,1,1,2,30,0,2,38,9,0
2437,1,1015684,0,2,32,7,1,1,2,30,0,0,38,9,0
2438,1,1015685,0,2,20,43,1,0,0,55,0,2,37,9,0
2439,1,1015685,0,3,5,12,0,0,0,55,0,0,37,9,0
2440,1,1015685,0,1,20,43,1,0,0,55,0,2,37,9,0
2441,1,1015685,0,3,20,43,1,0,0,55,0,2,37,9,0
2442,1,1015685,0,3,22,20,1,0,0,55,0,2,37,9,0
2443,1,1015685,0,1,46,30,0,0,0,55,0,0,37,9,0
2444,1,1015685,0,2,46,30,0,0,0,55,0,0,37,9,0
2445,1,1015686,0,1,28,18,0,1,2,31,0,0,31,9,0
2446,1,1015687,0,1,8,38,1,1,2,23,0,1,28,9,0
2447,1,1015688,0,5,35,10,1,1,4,38,0,2,41,9,0
2448,1,1015688,0,5,5,12,0,1,4,38,0,0,41,9,0
2449,1,1015688,0,5,5,12,0,1,4,31,0,0,41,9,0
2450,1,1015688,0,5,28,18,0,1,4,38,0,0,41,9,0
2451,1,1015688,0,4,41,25,1,1,4,31,0,2,41,9,0
2452,1,1015688,0,3,8,38,1,1,4,23,0,1,41,9,0
2453,1,1015688,0,3,8,38,1,1,4,31,0,1,41,9,0
2454,1,1015688,0,1,8,38,1,1,4,23,0,1,41,9,0
2455,1,1015688,0,2,8,38,1,1,4,31,0,1,41,9,0
2456,1,1015688,0,2,22,20,1,1,4,31,0,2,41,9,0
2457,1,1015688,0,3,22,20,1,1,4,31,0,2,41,9,0
2458,1,1015689,0,2,16,4,1,1,2,14,0,2,29,9,0
2459,1,1015689,0,7,5,12,0,1,2,23,0,0,29,9,0
2460,1,1015689,0,1,25,17,1,1,2,14,0,2,29,9,0
2461,1,1015689,0,6,20,43,1,1,2,23,0,2,29,9,0
2462,1,1015689,0,1,16,4,1,1,2,14,0,2,29,9,0
2463,1,1015689,0,2,25,17,1,1,2,14,0,2,29,9,0
2464,1,1015689,0,7,9,36,1,1,2,23,0,1,29,9,0
2465,1,1015689,0,4,22,20,1,1,2,23,0,2,29,9,0
2466,1,1015689,0,7,5,12,0,1,2,38,0,0,29,9,0
2467,1,1015689,0,5,16,4,1,1,2,23,0,2,29,9,0
2468,1,1015689,0,5,20,43,1,1,2,23,0,2,29,9,0
2469,1,1015689,0,6,16,4,1,1,2,23,0,2,29,9,0
2470,1,1015689,0,7,22,20,1,1,2,23,0,2,29,9,0
2471,1,1015689,0,4,16,4,1,1,2,23,0,2,29,9,0
2472,1,1015689,0,2,22,20,1,1,2,14,0,2,29,9,0
2473,1,1015689,0,2,37,31,1,1,2,14,0,2,29,9,0
2474,1,1015689,0,3,16,4,1,1,2,23,0,2,29,9,0
2475,1,1015689,0,3,22,20,1,1,2,23,0,2,29,9,0
2476,1,1015689,0,3,37,31,1,1,2,23,0,2,29,9,0
2477,1,1015689,0,4,16,4,1,1,2,23,0,2,29,9,0
2478,1,1015689,0,4,37,31,1,1,2,23,0,2,29,9,0
2479,1,1015689,0,6,14,5,1,1,2,23,0,2,29,9,0
2480,1,1015690,1,10,1,40,0,1,9,38,0,0,31,9,0
2481,1,1015690,1,7,15,1,1,1,9,38,0,0,31,9,0
2482,1,1015690,1,4,18,42,1,1,9,31,0,2,31,9,0
2483,1,1015690,1,3,25,17,1,1,9,38,0,2,31,9,0
2484,1,1015690,1,3,22,20,1,1,9,38,0,2,31,9,0
2485,1,1015690,1,3,18,42,1,1,9,38,0,2,31,9,0
2486,1,1015690,1,9,36,9,1,1,9,31,0,2,31,9,0
2487,1,1015690,1,10,1,40,0,1,9,31,0,0,31,9,0
2488,1,1015690,1,5,25,17,1,1,9,38,0,2,31,9,0
2489,1,1015690,1,4,22,20,1,1,9,31,0,2,31,9,0
2490,1,1015690,1,6,16,4,1,1,9,38,0,2,31,9,0
2491,1,1015690,1,5,18,42,1,1,9,38,0,2,31,9,0
2492,1,1015690,1,8,22,20,1,1,9,31,0,2,31,9,0
2493,1,1015690,1,4,25,17,1,1,9,31,0,2,31,9,0
2494,1,1015690,1,5,22,20,1,1,9,38,0,2,31,9,0
2495,1,1015690,1,7,22,20,1,1,9,38,0,2,31,9,0
2496,1,1015690,1,2,22,20,1,1,9,38,0,2,31,9,0
2497,1,1015690,1,7,22,20,1,1,9,38,0,2,31,9,0
2498,1,1015690,1,8,22,20,1,1,9,31,0,2,31,9,0
2499,1,1015690,1,1,8,38,1,1,9,31,0,1,31,9,0
2500,1,1015690,1,10,1,40,0,1,9,26,0,0,31,9,0
2501,1,1015691,0,3,18,42,1,1,2,31,0,2,31,9,0
2502,1,1015691,0,4,38,14,1,1,2,31,0,2,31,9,0
2503,1,1015691,0,5,18,42,1,1,2,31,0,2,31,9,0
2504,1,1015691,0,5,38,14,1,1,2,31,0,2,31,9,0
2505,1,1015691,0,4,18,42,1,1,2,31,0,2,31,9,0
2506,1,1015691,0,5,38,14,1,1,2,31,0,2,31,9,0
2507,1,1015691,0,4,13,2,1,1,2,31,0,1,31,9,0
2508,1,1015691,0,2,22,20,1,1,2,31,0,2,31,9,0
2509,1,1015691,0,1,8,38,1,1,2,31,0,1,31,9,0
2510,1,1015691,0,3,13,2,1,1,2,31,0,1,31,9,0
2511,1,1015691,0,4,18,42,1,1,2,31,0,2,31,9,0
2512,1,1015692,0,5,22,20,1,2,8,62,0,2,53,9,0
2513,1,1015692,0,5,28,18,0,2,8,62,0,0,53,9,0
2514,1,1015692,0,7,15,1,1,2,8,62,0,0,53,9,0
2515,1,1015692,0,7,5,12,0,2,8,62,0,0,53,9,0
2516,1,1015692,0,5,25,17,1,2,8,62,0,2,53,9,0
2517,1,1015692,0,5,15,1,1,2,8,62,0,0,53,9,0
2518,1,1015692,0,1,18,42,1,2,8,62,0,2,53,9,0
2519,1,1015692,0,6,28,18,0,2,8,62,0,0,53,9,0
2520,1,1015692,0,6,15,1,1,2,8,62,0,0,53,9,0
2521,1,1015692,0,2,22,20,1,2,8,62,0,2,53,9,0
2522,1,1015692,0,3,16,4,1,2,8,62,0,2,53,9,0
2523,1,1015692,0,2,16,4,1,2,8,62,0,2,53,9,0
2524,1,1015692,0,5,16,4,1,2,8,62,0,2,53,9,0
2525,1,1015692,0,3,22,20,1,2,8,62,0,2,53,9,0
2526,1,1015692,0,3,22,20,1,2,8,62,0,2,53,9,0
2527,1,1015692,0,6,15,1,1,2,8,62,0,0,53,9,0
2528,1,1015692,0,3,22,20,1,2,8,62,0,2,53,9,0
2529,1,1015692,0,4,16,4,1,2,8,62,0,2,53,9,0
2530,1,1015692,0,5,15,1,1,2,8,62,0,0,53,9,0
2531,1,1015692,0,4,22,20,1,2,8,62,0,2,53,9,0
2532,1,1015692,0,5,22,20,1,2,8,62,0,2,53,9,0
2533,1,1015692,0,5,16,4,1,2,8,62,0,2,53,9,0
2534,1,1015692,0,4,22,20,1,2,8,62,0,2,53,9,0
2535,1,1015693,0,1,18,42,1,2,8,75,0,2,59,9,0
2536,1,1015694,1,9,8,38,1,1,9,31,0,1,50,9,0
2537,1,1015694,1,12,1,40,0,1,9,31,0,0,50,9,0
2538,1,1015694,1,11,9,36,1,1,9,26,0,1,50,9,0
2539,1,1015694,1,2,41,25,1,1,9,31,0,2,50,9,0
2540,1,1015694,1,3,18,42,1,1,9,31,0,2,50,9,0
2541,1,1015694,1,5,16,4,1,1,9,31,0,2,50,9,0
2542,1,1015694,1,4,16,4,1,1,9,31,0,2,50,9,0
2543,1,1015694,1,11,1,40,0,1,9,26,0,0,50,9,0
2544,1,1015694,1,12,9,36,1,1,9,31,0,1,50,9,0
2545,1,1015694,1,9,22,20,1,1,9,31,0,2,50,9,0
2546,1,1015694,1,9,16,4,1,1,9,31,0,2,50,9,0
2547,1,1015694,1,8,22,20,1,1,9,31,0,2,50,9,0
2548,1,1015694,1,8,16,4,1,1,9,31,0,2,50,9,0
2549,1,1015694,1,8,8,38,1,1,9,31,0,1,50,9,0
2550,1,1015694,1,7,22,20,1,1,9,31,0,2,50,9,0
2551,1,1015694,1,7,16,4,1,1,9,31,0,2,50,9,0
2552,1,1015694,1,7,8,38,1,1,9,31,0,1,50,9,0
2553,1,1015694,1,9,22,20,1,1,9,31,0,2,50,9,0
2554,1,1015694,1,10,8,38,1,1,9,14,1,1,50,9,0
2555,1,1015694,1,10,22,20,1,1,9,14,1,2,50,9,0
2556,1,1015694,1,5,22,20,1,1,9,31,0,2,50,9,0
2557,1,1015694,1,6,16,4,1,1,9,31,0,2,50,9,0
2558,1,1015694,1,6,16,4,1,1,9,31,0,2,50,9,0
2559,1,1015694,1,6,22,20,1,1,9,31,0,2,50,9,0
2560,1,1015694,1,7,16,4,1,1,9,31,0,2,50,9,0
2561,1,1015694,1,7,22,20,1,1,9,31,0,2,50,9,0
2562,1,1015694,1,5,16,4,1,1,9,31,0,2,50,9,0
2563,1,1015694,1,1,8,38,1,1,9,31,0,1,50,9,0
2564,1,1015695,0,2,22,20,1,1,4,30,0,2,37,9,0
2565,1,1015695,0,4,5,12,0,1,4,31,0,0,37,9,0
2566,1,1015695,0,1,41,25,1,1,4,26,0,2,37,9,0
2567,1,1015695,0,3,41,25,1,1,4,38,0,2,37,9,0
2568,1,1015695,0,4,8,38,1,1,4,30,0,1,37,9,0
2569,1,1015695,0,4,5,12,0,1,4,30,0,0,37,9,0
2570,1,1015696,0,1,25,17,1,0,0,40,0,2,35,9,0
2571,1,1015697,0,3,5,12,0,1,2,32,0,0,29,9,0
2572,1,1015697,0,2,16,4,1,1,2,32,0,2,29,9,0
2573,1,1015697,0,3,28,18,0,1,2,32,0,0,29,9,0
2574,1,1015697,0,2,20,43,1,1,2,32,0,2,29,9,0
2575,1,1015697,0,3,15,1,1,1,2,26,0,0,29,9,0
2576,1,1015697,0,2,28,18,0,1,2,32,0,0,29,9,0
2577,1,1015697,0,1,8,38,1,1,2,23,0,1,29,9,0
2578,1,1015697,0,2,8,38,1,1,2,32,0,1,29,9,0
2579,1,1015697,0,3,28,18,0,1,2,26,0,0,29,9,0
2580,1,1015697,0,1,20,43,1,1,2,23,0,2,29,9,0
2581,1,1015697,0,3,15,1,1,1,2,32,0,0,29,9,0
2582,1,1015698,1,3,29,41,1,1,9,31,0,1,32,9,0
2583,1,1015698,1,4,9,36,1,1,9,26,0,1,32,9,0
2584,1,1015698,1,1,8,38,1,1,9,31,0,1,32,9,0
2585,1,1015698,1,2,22,20,1,1,9,31,0,2,32,9,0
2586,1,1015699,0,4,41,25,1,1,4,31,0,2,25,9,0
2587,1,1015699,0,5,28,18,0,1,4,31,0,0,25,9,0
2588,1,1015699,0,4,22,20,1,1,4,31,0,2,25,9,0
2589,1,1015699,0,3,41,25,1,1,4,31,0,2,25,9,0
2590,1,1015699,0,3,22,20,1,1,4,31,0,2,25,9,0
2591,1,1015699,0,5,9,36,1,1,4,31,0,1,25,9,0
2592,1,1015699,0,5,5,12,0,1,4,31,0,0,25,9,0
2593,1,1015699,0,1,22,20,1,1,4,31,0,2,25,9,0
2594,1,1015699,0,5,15,1,1,1,4,31,0,0,25,9,0
2595,1,1015699,0,3,22,20,1,1,4,31,0,2,25,9,0
2596,1,1015699,0,2,22,20,1,1,4,31,0,2,25,9,0
2597,1,1015699,0,2,22,20,1,1,4,31,0,2,25,9,0
2598,1,1015699,0,5,35,10,1,1,4,31,0,2,25,9,0
2599,1,1015699,0,5,16,4,1,1,4,31,0,2,25,9,0
2600,1,1015700,0,2,28,18,0,1,4,38,0,0,37,9,0
2601,1,1015700,0,2,15,1,1,1,4,38,0,0,37,9,0
2602,1,1015700,0,1,22,20,1,1,4,38,0,2,37,9,0
2603,1,1015701,1,13,13,2,1,2,8,62,0,1,25,9,0
2604,1,1015701,1,13,16,4,1,2,8,62,0,2,25,9,0
2605,1,1015701,1,14,5,12,0,2,8,62,0,0,25,9,0
2606,1,1015701,1,14,36,9,1,2,8,62,0,2,25,9,0
2607,1,1015701,1,14,16,4,1,2,8,62,0,2,25,9,0
2608,1,1015701,1,14,15,1,1,2,8,62,0,0,25,9,0
2609,1,1015701,1,13,36,9,1,2,8,62,0,2,25,9,0
2610,1,1015701,1,13,41,25,1,2,8,62,0,2,25,9,0
2611,1,1015701,1,12,41,25,1,2,8,62,0,2,25,9,0
2612,1,1015701,1,14,13,2,1,2,8,62,0,1,25,9,0
2613,1,1015701,1,7,22,20,1,2,8,45,0,2,25,9,0
2614,1,1015701,1,13,36,9,1,2,8,62,0,2,25,9,0
2615,1,1015701,1,12,36,9,1,2,8,62,0,2,25,9,0
2616,1,1015701,1,12,16,4,1,2,8,62,0,2,25,9,0
2617,1,1015701,1,7,16,4,1,2,8,45,0,2,25,9,0
2618,1,1015701,1,6,22,20,1,2,8,62,0,2,25,9,0
2619,1,1015701,1,10,16,4,1,2,8,62,0,2,25,9,0
2620,1,1015701,1,11,16,4,1,2,8,62,0,2,25,9,0
2621,1,1015701,1,11,41,25,1,2,8,62,0,2,25,9,0
2622,1,1015701,1,12,16,4,1,2,8,62,0,2,25,9,0
2623,1,1015701,1,1,22,20,1,2,8,62,0,2,25,9,0
2624,1,1015701,1,9,22,20,1,2,8,62,0,2,25,9,0
2625,1,1015701,1,9,16,4,1,2,8,62,0,2,25,9,0
2626,1,1015701,1,8,22,20,1,2,8,62,0,2,25,9,0
2627,1,1015701,1,8,16,4,1,2,8,62,0,2,25,9,0
2628,1,1015701,1,12,13,2,1,2,8,62,0,1,25,9,0
2629,1,1015701,1,12,36,9,1,2,8,62,0,2,25,9,0
2630,1,1015701,1,3,41,25,1,2,8,62,0,2,25,9,0
2631,1,1015701,1,14,36,9,1,2,8,62,0,2,25,9,0
2632,1,1015701,1,2,18,42,1,2,8,62,0,2,25,9,0
2633,1,1015701,1,5,41,25,1,2,8,62,0,2,25,9,0
2634,1,1015701,1,6,16,4,1,2,8,62,0,2,25,9,0
2635,1,1015701,1,5,22,20,1,2,8,62,0,2,25,9,0
2636,1,1015701,1,4,41,25,1,2,8,62,0,2,25,9,0
2637,1,1015701,1,4,37,31,1,2,8,62,0,2,25,9,0
2638,1,1015701,1,4,22,20,1,2,8,62,0,2,25,9,0
2639,1,1015701,1,3,37,31,1,2,8,62,0,2,25,9,0
2640,1,1015701,1,3,22,20,1,2,8,62,0,2,25,9,0
2641,1,1015701,1,5,37,31,1,2,8,62,0,2,25,9,0
2642,1,1015701,1,14,41,25,1,2,8,62,0,2,25,9,0
2643,1,1015701,1,14,36,9,1,2,8,62,0,2,25,9,0
2644,1,1015702,0,1,29,41,1,1,2,30,0,1,36,9,0
2645,1,1015703,0,2,35,10,1,1,2,23,0,2,29,9,0
2646,1,1015703,0,1,8,38,1,1,2,23,0,1,29,9,0
2647,1,1015704,0,1,28,18,0,0,0,53,0,0,35,9,0
2648,1,1015705,0,2,22,20,1,1,4,38,0,2,32,9,0
2649,1,1015705,0,1,8,38,1,1,4,31,0,1,32,9,0
2650,1,1015708,0,1,8,38,1,1,2,31,0,1,47,9,0
2651,1,1015708,0,2,8,38,1,1,2,26,0,1,47,9,0
2652,1,1015708,0,2,8,38,1,1,2,26,0,1,47,9,0
2653,1,1015708,0,1,8,38,1,1,2,31,0,1,47,9,0
2654,1,1015709,0,6,28,18,0,1,4,26,0,0,57,9,0
2655,1,1015709,0,5,40,28,0,1,4,26,0,0,57,9,0
2656,1,1015709,0,4,16,4,1,1,4,26,0,2,57,9,0
2657,1,1015709,0,3,22,20,1,1,4,26,0,2,57,9,0
2658,1,1015709,0,6,16,4,1,1,4,26,0,2,57,9,0
2659,1,1015709,0,6,5,12,0,1,4,26,0,0,57,9,0
2660,1,1015709,0,6,40,28,0,1,4,26,0,0,57,9,0
2661,1,1015709,0,6,20,43,1,1,4,26,0,2,57,9,0
2662,1,1015709,0,5,20,43,1,1,4,26,0,2,57,9,0
2663,1,1015709,0,1,8,38,1,1,4,26,0,1,57,9,0
2664,1,1015709,0,1,22,20,1,1,4,26,0,2,57,9,0
2665,1,1015709,0,2,8,38,1,1,4,26,0,1,57,9,0
2666,1,1015709,0,2,22,20,1,1,4,26,0,2,57,9,0
2667,1,1015710,0,7,15,1,1,1,4,38,0,0,44,9,1
2668,1,1015710,0,7,5,12,0,1,4,38,0,0,44,9,1
2669,1,1015710,0,2,8,38,1,1,4,31,0,1,44,9,0
2670,1,1015710,0,3,22,20,1,1,4,26,0,2,44,9,0
2671,1,1015710,0,7,38,14,1,1,4,38,0,2,44,9,1
2672,1,1015710,0,2,22,20,1,1,4,31,0,2,44,9,0
2673,1,1015710,0,6,40,28,0,1,4,38,0,0,44,9,1
2674,1,1015710,0,1,8,38,1,1,4,31,0,1,44,9,0
2675,1,1015710,0,7,40,28,0,1,4,38,0,0,44,9,1
2676,1,1015710,0,2,18,42,1,1,4,31,0,2,44,9,0
2677,1,1015710,0,6,38,14,1,1,4,38,0,2,44,9,1
2678,1,1015710,0,1,18,42,1,1,4,31,0,2,44,9,0
2679,1,1015710,0,3,8,38,1,1,4,26,0,1,44,9,0
2680,1,1015710,0,4,22,20,1,1,4,38,0,2,44,9,0
2681,1,1015710,0,5,41,25,1,1,4,38,0,2,44,9,0
2682,1,1015710,0,5,41,25,1,1,4,38,0,2,44,9,1
2683,1,1015711,0,1,8,38,1,1,2,31,0,1,28,9,0
2684,1,1015711,0,1,22,20,1,1,2,31,0,2,28,9,0
2685,1,1015711,0,2,8,38,1,1,2,31,0,1,28,9,0
2686,1,1015711,0,2,22,20,1,1,2,31,0,2,28,9,0
2687,1,1015711,0,4,11,6,1,1,2,31,0,0,28,9,0
2688,1,1015711,0,5,40,28,0,1,2,31,0,0,28,9,0
2689,1,1015711,0,3,22,20,1,1,2,31,0,2,28,9,0
2690,1,1015712,0,1,16,4,1,2,8,62,0,2,24,9,0
2691,1,1015712,0,1,41,25,1,2,8,62,0,2,24,9,0
2692,1,1015712,0,3,16,4,1,2,8,62,0,2,24,9,0
2693,1,1015712,0,2,41,25,1,2,8,62,0,2,24,9,0
2694,1,1015712,0,4,22,20,1,2,8,62,0,2,24,9,0
2695,1,1015712,0,4,16,4,1,2,8,62,0,2,24,9,0
2696,1,1015712,0,3,22,20,1,2,8,62,0,2,24,9,0
2697,1,1015712,0,2,16,4,1,2,8,62,0,2,24,9,0
2698,1,1015712,0,5,22,20,1,2,8,62,0,2,24,9,0
2699,1,1015713,0,3,20,43,1,1,2,31,0,2,32,9,0
2700,1,1015713,0,5,5,12,0,1,2,31,0,0,32,9,0
2701,1,1015713,0,3,16,4,1,1,2,31,0,2,32,9,0
2702,1,1015713,0,3,16,4,1,1,2,31,0,2,32,9,0
2703,1,1015713,0,5,15,1,1,1,2,31,0,0,32,9,0
2704,1,1015713,0,4,28,18,0,1,2,31,0,0,32,9,0
2705,1,1015713,0,4,15,1,1,1,2,31,0,0,32,9,0
2706,1,1015713,0,5,28,18,0,1,2,31,0,0,32,9,0
2707,1,1015713,0,1,28,18,0,1,2,31,0,0,32,9,0
2708,1,1015713,0,3,20,43,1,1,2,31,0,2,32,9,0
2709,1,1015713,0,3,28,18,0,1,2,31,0,0,32,9,0
2710,1,1015713,0,4,16,4,1,1,2,31,0,2,32,9,0
2711,1,1015713,0,4,16,4,1,1,2,31,0,2,32,9,0
2712,1,1015713,0,1,8,38,1,1,2,31,0,1,32,9,0
2713,1,1015713,0,2,8,38,1,1,2,31,0,1,32,9,0
2714,1,1015713,0,2,28,18,0,1,2,31,0,0,32,9,0
2715,1,1015714,0,1,32,7,1,1,2,31,0,0,32,9,0
2716,1,1015714,0,1,8,38,1,1,2,31,0,1,32,9,0
2717,1,1015714,0,3,22,20,1,1,2,31,0,2,32,9,0
2718,1,1015714,0,2,8,38,1,1,2,31,0,1,32,9,0
2719,1,1015714,0,2,32,7,1,1,2,31,0,0,32,9,0
2720,1,1015715,0,4,15,1,1,1,2,31,0,0,33,9,0
2721,1,1015715,0,1,8,38,1,1,2,14,0,1,33,9,0
2722,1,1015715,0,1,41,25,1,1,2,14,0,2,33,9,0
2723,1,1015715,0,3,15,1,1,1,2,31,0,0,33,9,0
2724,1,1015715,0,2,8,38,1,1,2,14,0,1,33,9,0
2725,1,1015715,0,2,41,25,1,1,2,14,0,2,33,9,0
2726,1,1015715,0,4,40,28,0,1,2,31,0,0,33,9,0
2727,1,1015715,0,3,40,28,0,1,2,31,0,0,33,9,0
2728,1,1015715,0,3,37,31,1,1,2,31,0,2,33,9,0
2729,1,1015715,0,6,40,28,0,1,2,38,0,0,33,9,0
2730,1,1015715,0,5,9,36,1,1,2,31,0,1,33,9,0
2731,1,1015716,0,2,1,40,0,2,5,56,1,0,46,9,0
2732,1,1015716,0,1,1,40,0,2,5,56,1,0,46,9,0
2733,1,1015717,0,1,1,40,0,2,6,69,1,0,39,9,0
2734,1,1015718,1,1,5,12,0,0,0,8,0,0,42,9,0
